1535513700000,7041.81000000,7042.58000000,7034.40000000,7038.05000000,46.71987600,1535513999999,328826.91672128,519,24.01806800,169048.78293077,0
1535514000000,7038.05000000,7038.06000000,7024.00000000,7027.71000000,139.20358700,1535514299999,978749.46770714,747,85.25788100,599449.23219150,0
1535514300000,7027.70000000,7034.42000000,7024.00000000,7029.97000000,93.94412300,1535514599999,660310.24742314,653,53.82039600,378312.57393759,0
1535514600000,7029.97000000,7040.00000000,7027.89000000,7036.94000000,90.15031300,1535514899999,634143.06830260,675,55.97765000,393773.79401244,0
1535514900000,7036.94000000,7045.28000000,7034.10000000,7045.00000000,62.75131200,1535515199999,441668.45345751,492,41.63991200,293100.19678850,0
1535515200000,7043.29000000,7048.77000000,7037.35000000,7042.05000000,62.95637700,1535515499999,443518.24545247,742,34.37548300,242182.46457715,0
1535515500000,7042.05000000,7048.61000000,7035.53000000,7048.00000000,59.38891700,1535515799999,418279.63647677,591,45.51551800,320576.84190213,0
1535515800000,7048.00000000,7060.00000000,7047.59000000,7059.99000000,163.79170400,1535516099999,1154878.44685313,688,86.23938300,608079.89661045,0
1535516100000,7060.00000000,7063.36000000,7052.66000000,7056.80000000,98.21985900,1535516399999,693443.87201418,781,45.69808600,322647.24162976,0
1535516400000,7056.78000000,7058.00000000,7045.28000000,7049.00000000,85.08595700,1535516699999,600208.40488294,526,50.41080900,355607.94189644,0
1535516700000,7049.00000000,7056.88000000,7042.53000000,7055.08000000,101.12831900,1535516999999,713073.06652367,521,52.84615400,372664.45648656,0
1535517000000,7055.08000000,7060.00000000,7047.91000000,7054.07000000,113.19522600,1535517299999,798774.30299719,887,56.38173200,397947.37447982,0
1535517300000,7058.38000000,7059.86000000,7052.83000000,7056.99000000,129.19023900,1535517599999,911618.80554562,855,54.84050900,387030.40152475,0
1535517600000,7056.99000000,7056.99000000,7035.42000000,7041.92000000,174.15016300,1535517899999,1227714.11797946,568,85.54062000,603187.13543748,0
1535517900000,7041.92000000,7049.00000000,7038.04000000,7038.04000000,62.78360900,1535518199999,442172.76708579,498,32.77632200,230847.71578362,0
1535518200000,7042.04000000,7044.08000000,7038.05000000,7038.16000000,72.27617100,1535518499999,508864.58204979,567,33.76290100,237721.51083584,0
1535518500000,7038.16000000,7045.00000000,7031.27000000,7041.10000000,277.24355700,1535518799999,1951690.62893661,506,224.40154500,1579686.40757372,0
1535518800000,7044.21000000,7044.22000000,7033.45000000,7033.47000000,69.82694800,1535519099999,491580.89404023,416,19.62933900,138180.77705292,0
1535519100000,7033.99000000,7037.76000000,7031.40000000,7037.76000000,71.84067300,1535519399999,505355.54556940,513,34.70443600,244131.03706402,0
1535519400000,7035.89000000,7047.20000000,7032.38000000,7040.84000000,30.74267700,1535519699999,216411.36883025,404,20.22803200,142413.69632334,0
1535519700000,7042.91000000,7050.98000000,7038.68000000,7046.47000000,105.63008200,1535519999999,744191.89617069,431,51.91795400,365828.16909433,0
1535520000000,7044.30000000,7050.00000000,7041.02000000,7049.45000000,104.40960000,1535520299999,735622.07489987,435,63.61412400,448221.64578611,0
1535520300000,7049.45000000,7050.11000000,7043.00000000,7046.00000000,76.62509700,1535520599999,539994.60771104,407,65.05052700,458430.86168135,0
1535520600000,7045.99000000,7046.00000000,7036.62000000,7042.41000000,192.04758600,1535520899999,1352699.66047452,397,175.48255200,1236037.75110511,0
1535520900000,7042.41000000,7048.46000000,7042.41000000,7045.51000000,115.01608700,1535521199999,810157.52083211,448,67.29950000,474064.13708580,0
1535521200000,7045.92000000,7048.45000000,7042.44000000,7043.45000000,52.78914300,1535521499999,371943.88107439,458,26.47647600,186543.45423904,0
1535521500000,7044.90000000,7050.43000000,7042.27000000,7046.45000000,123.78740100,1535521799999,872031.17414697,617,79.22862100,558180.18902241,0
1535521800000,7046.46000000,7060.00000000,7046.46000000,7057.01000000,102.47330900,1535522099999,722733.87030560,501,52.26289200,368622.58772777,0
1535522100000,7057.50000000,7060.19000000,7056.32000000,7060.01000000,162.39738700,1535522399999,1146353.69417175,580,64.29780100,453882.11398908,0
1535522400000,7059.00000000,7060.01000000,7054.02000000,7059.00000000,110.29052800,1535522699999,778396.25779719,344,43.86019400,309566.39717402,0
1535522700000,7059.83000000,7063.42000000,7058.99000000,7062.00000000,105.59816400,1535522999999,745589.40732257,610,36.22420600,255791.98107228,0
1535523000000,7062.00000000,7071.06000000,7061.88000000,7067.04000000,111.96224900,1535523299999,791180.71436542,642,41.40910100,292631.10397338,0
1535523300000,7067.05000000,7078.64000000,7065.00000000,7068.14000000,156.10846400,1535523599999,1104058.06592802,645,65.55330300,463650.29278863,0
1535523600000,7068.08000000,7071.15000000,7068.00000000,7069.79000000,130.33553600,1535523899999,921385.09312132,478,91.25303000,645108.74635044,0
1535523900000,7069.79000000,7074.91000000,7069.77000000,7074.13000000,74.46298100,1535524199999,526549.53119276,444,44.94250200,317813.31656480,0
1535524200000,7074.13000000,7075.00000000,7062.00000000,7064.00000000,183.82489100,1535524499999,1299545.99415391,723,130.46546500,922319.47666735,0
1535524500000,7064.00000000,7064.00000000,7050.00000000,7051.77000000,163.97101500,1535524799999,1157281.66728890,699,109.19935400,770774.73883474,0
1535524800000,7051.77000000,7060.00000000,7045.50000000,7049.16000000,118.85834500,1535525099999,838356.61171208,492,62.37289700,439922.07505498,0
1535525100000,7049.16000000,7054.28000000,7040.00000000,7046.99000000,91.43383600,1535525399999,644217.18243545,647,46.88535900,330401.32484234,0
1535525400000,7047.00000000,7057.15000000,7046.30000000,7049.77000000,108.97595600,1535525699999,768491.92281616,605,66.42611600,468436.87536950,0
1535525700000,7049.79000000,7051.99000000,7043.00000000,7048.93000000,58.20197400,1535525999999,410198.24124168,524,31.07019200,218977.44677819,0
1535526000000,7050.00000000,7052.75000000,7048.90000000,7049.06000000,77.86295100,1535526299999,548938.75064127,551,52.49536100,370094.61034790,0
1535526300000,7050.51000000,7054.37000000,7049.38000000,7054.03000000,55.70124100,1535526599999,392899.39308630,438,19.00855200,134079.95196182,0
1535526600000,7054.02000000,7055.89000000,7051.00000000,7053.72000000,133.55112000,1535526899999,942159.47506530,420,65.52514400,462277.72728009,0
1535526900000,7053.72000000,7054.10000000,7044.26000000,7052.67000000,96.01288500,1535527199999,677049.29434106,530,45.22489800,318911.79157784,0
1535527200000,7052.66000000,7063.00000000,7050.01000000,7062.02000000,64.15175800,1535527499999,452727.98966062,424,41.85668800,295412.34854361,0
1535527500000,7062.02000000,7068.09000000,7062.02000000,7066.03000000,131.11984200,1535527799999,926134.73365700,426,49.63940800,350604.84954014,0
1535527800000,7066.05000000,7071.73000000,7063.72000000,7068.36000000,86.24717500,1535528099999,609682.85132651,489,30.67166800,216831.94760178,0
1535528100000,7068.37000000,7071.73000000,7055.11000000,7059.45000000,179.12462200,1535528399999,1265799.25625380,605,55.52962200,392307.17209064,0
1535528400000,7059.46000000,7062.12000000,7057.38000000,7062.01000000,33.04802000,1535528699999,233318.54583446,449,19.05837800,134555.67313493,0
1535528700000,7062.00000000,7067.06000000,7057.88000000,7062.73000000,61.06367000,1535528999999,431191.59446668,573,37.71890200,266351.73966042,0
1535529000000,7061.09000000,7062.73000000,7055.11000000,7056.00000000,156.64731800,1535529299999,1105731.25456795,713,95.07553600,671173.16573558,0
1535529300000,7056.00000000,7064.01000000,7055.11000000,7060.92000000,40.18360900,1535529599999,283640.99223682,423,29.51399300,208311.61305452,0
1535529600000,7061.02000000,7062.49000000,7050.00000000,7050.03000000,202.70827500,1535529899999,1430260.46892268,817,121.89758900,860101.69109810,0
1535529900000,7050.76000000,7052.39000000,7040.00000000,7046.04000000,129.10729100,1535530199999,909448.24149587,894,79.11098100,557258.33927424,0
1535530200000,7046.04000000,7049.72000000,7041.78000000,7042.58000000,113.42050400,1535530499999,799116.67595708,616,39.23857700,276470.44956101,0
1535530500000,7042.00000000,7050.00000000,7041.28000000,7042.31000000,213.56018500,1535530799999,1504402.57540160,614,140.56131900,990191.21131484,0
1535530800000,7042.66000000,7055.20000000,7041.54000000,7054.76000000,75.87429300,1535531099999,534818.85002401,620,52.61789400,370925.12416690,0
1535531100000,7054.76000000,7069.80000000,7053.25000000,7064.73000000,134.60131400,1535531399999,950695.97117401,647,81.78854900,577632.30289824,0
1535531400000,7064.79000000,7089.00000000,7063.62000000,7078.01000000,257.87525300,1535531699999,1824923.06370953,1144,159.25646600,1127017.89700090,0
1535531700000,7078.01000000,7078.02000000,7061.00000000,7070.42000000,281.13465400,1535531999999,1988142.92099070,612,38.63659600,273147.62948031,0
1535532000000,7071.02000000,7078.15000000,7069.23000000,7078.15000000,212.03324600,1535532299999,1499831.21560227,657,166.07999300,1174768.37810100,0
1535532300000,7078.15000000,7080.97000000,7067.18000000,7071.20000000,172.63020200,1535532599999,1221037.21072527,542,71.37238100,504781.03477032,0
1535532600000,7071.25000000,7074.66000000,7065.11000000,7070.07000000,175.28546600,1535532899999,1239363.61881813,513,82.83739300,585691.02038673,0
1535532900000,7070.05000000,7085.66000000,7066.34000000,7077.05000000,79.57513400,1535533199999,563249.48640523,676,43.58341300,308484.76514501,0
1535533200000,7077.05000000,7085.00000000,7074.02000000,7080.10000000,77.33093900,1535533499999,547331.55519524,512,37.69181000,266802.04344440,0
1535533500000,7079.01000000,7081.20000000,7075.31000000,7076.00000000,48.08959700,1535533799999,340375.84045011,537,23.13562100,163764.78199900,0
1535533800000,7076.01000000,7080.90000000,7073.34000000,7073.37000000,78.72451000,1535534099999,557079.79183456,407,52.02465800,368160.03826033,0
